wgtcode,database,new_lat,new_long,regionalboardnumber,psa6c,psa9c,eco_iii_1987,eco_iii_2010,eco_ii_1987,eco_ii_2010,flowstatus,ag_2000_1k,ag_2000_5k,ag_2000_ws,code_21_2000_1k,code_21_2000_5k,code_21_2000_ws,urban_2000_1k,urban_2000_5k,urban_2000_ws,roaddens_1k,roaddens_5k,roaddens_ws,paved_int_1k,paved_int_5k,paved_int_ws,permanmade_ws,invdamdist,mines_5k,gravelminedensl_r5k,elev_range,max_elev,n_mean,p_mean,pct_cenoz,pct_nosed,pct_quart,pct_sedim,pct_volcnc,ppt_00_09,temp_00_09,nhd_so,maflowu,nhdslope,ftype,nhdflow,sampled,bpj_nonref,active,area_sqkm,site_elev,cao_mean,mgo_mean,s_mean,ucs_mean,lprem_mean,atmca,atmmg,atmso4,minp_ws,meanp_ws,sumave_p,tmax_ws,xwd_ws,maxwd_ws,lst32ave,bdh_ave,kfct_ave,prmh_ave,condqr01,condqr05,condqr25,condqr50,condqr75,condqr95,condqr99,lastupdatedate,comid,sitestatus,ag_2006_1k,ag_2006_5k,ag_2006_ws,code_21_2006_1k,code_21_2006_5k,code_21_2006_ws,urban_2006_1k,urban_2006_5k,urban_2006_ws,ag_2011_1k,ag_2011_5k,ag_2011_ws,code_21_2011_1k,code_21_2011_5k,code_21_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,psa10c,created_user,created_date,last_edited_user,last_edited_date,StationCode
,,41.090128,-124.085761,1,NC,NC,,,,,,,,,,,,,,,3.50292132,4.60418269,4.60418269,1,2,2,0,0,1,,318,456,0.04754867,0.13041542,0,0.0,0,100.0,0,152682.0,1690,,,,,,,,,8.71152522,138,2.99441184,3.39380695,0.05260712,91.31111067,-0.48997095,0.03355575,0.01799553,0.15610168,7.22222222,1771.944444,4195.941711,224.1111111,112.4230769,16.0,79.11538462,1.38638229,0.21706977,1.59591666,24,,,101,,,259,17-Nov-16,8315767,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,,,,,108FCA013
NF508723-003,Round4,37.9944238,-120.19264,5,SN,SNws,5.0,5.0,Mountain,Mountain,Unknown,0.0,0.0,0.0,0.0,0.0,2.26111197,0.0,0.0,0.0,1.45472,0.7150617,1.433538,0,10,53,0,0,5,0.0,1745,2486,0.04306667,0.1465,0,0.0,0,81.83253,18,104093.3,2000,4.0,44.52182,0.01673,StreamRiver,Perennial,FALSE,FALSE,FALSE,168.5231,741,5.1305,2.1819,0.0427,139.0255,-1.215067,0.0376,0.0114,0.1928333,5.5392,1092.629,2130.065,295.4804,64.1099,9.5289,132.5662,1.3363,0.2295,2.846033,20,23.0,36.0,53,123.0,259.0,441,12-Sep-16,17077849,,0.0,0.0,0.0,0.0,0.0,2.260225,0.0,0.0,0.5474316,0.0,0.0,0.0,0.0,0.0,2.260225,0.0,0.0,0.5479657,SNws,,,,,NF508723-003
NF508723-024,Round4,37.4147299,-118.9167,5,SN,SNws,5.0,5.0,Mountain,Mountain,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1747,4172,0.00943333,0.1773667,0,100.0,0,0.0,0,100004.0,1030,3.0,93.17403,0.03708,StreamRiver,Perennial,FALSE,FALSE,FALSE,135.9341,2425,3.9743,1.8605,0.02633333,151.7149,-1.673567,0.04816667,0.01243333,0.2129667,3.8698,1124.645,2428.418,173.0237,88.3824,13.0903,192.3908,1.399,0.1028,13.9329,7,8.0,10.0,18,30.0,70.0,151,12-Sep-16,17118245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,NF508723-024
northcoast.0003,Rounds123,40.9436277,-122.33592,5,NC,NC,78.0,78.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132263,1.263956,1.243652,0,0,0,0,0,0,0.0,848,1253,0.0391,0.1926,0,0.0,0,100.0,0,191416.8,2137,2.0,7.91066,0.025,StreamRiver,Perennial,TRUE,FALSE,TRUE,16.66664,405,7.241,4.1575,0.0458,55.371,-1.0611,0.0315,0.0112,0.1342,13.381,2115.297,5143.208,333.0,104.28,15.32,101.1538,1.3249,0.1731,2.6274,26,42.0,90.0,134,171.0,258.0,358,12-Sep-16,7965555,Intermediate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC,,,,,506PS0003
northcoast.0008,Rounds123,39.5216399,-123.3977,1,NC,NC,78.0,78.0,Mountain,Mountain,Perennial,0.0,0.0,6.0,14.6956,6.3606,7.1901,0.0,0.0,1.0,2.84616028,2.58427508,3.54745661,1,15,142,2,0,1,0.0,652,1018,0.1463,0.1222,0,0.0,0,100.0,0,124858.2031,1964,5.0,128.43233,0.0035,StreamRiver,Perennial,TRUE,FALSE,TRUE,248.27637,366,3.0997,2.4555,0.0626,84.6615,-0.3556,0.0333,0.0368,0.2114,2.1945,1415.4109,1598.65,295.43,88.4489,13.9366,118.103,1.4877,0.2194,2.6854,31,76.0,146.0,167,228.0,461.0,504,12-Sep-16,8303686,Intermediate,0.0,0.0,6.0,14.45086705,6.28808801,7.08470472,1.0,0.04564855,1.25998637,0.0,0.0,6.0,14.45086705,6.28808801,7.08470472,1.0,0.04564855,1.28608505,NC,,,,,111PS0008
northcoast.0012,Rounds123,39.2577361,-123.50874,1,NC,NC,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,1.7217,1.4319,2.4199,0.0,0.0,0.0,4.50048026,4.25558088,3.44294715,0,2,15,0,0,0,0.0,738,849,0.0378,0.141,0,0.0,0,100.0,0,98946.5,2015,2.0,2.9025,0.03127,StreamRiver,Perennial,TRUE,FALSE,TRUE,114.142515,111,3.1326,1.9775,0.0497,81.1546,-0.684,0.0331,0.0372,0.2113,1.9928,1214.9535,1295.1,305.0724,83.0,12.7314,101.4322,1.488,0.2171,2.6791,43,128.0,168.0,243,289.0,336.0,502,12-Sep-16,2664261,Intermediate,0.0,0.0,0.0,1.66112957,1.43518696,2.41127258,0.0,0.0,0.00315405,0.0,0.0,0.0,1.66112957,1.43518696,2.41127258,0.0,0.0,0.00315405,NC,,,,,113PS0012
northcoast.0013,Rounds123,40.4064142,-123.84924,1,NC,NC,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,1.0454,0.0,0.0,0.0,1.56574409,2.80996403,2.54371717,0,4,21,0,0,0,0.0,1229,1362,0.0568,0.1167,0,0.0,0,100.0,0,146563.9063,1830,4.0,181.76497,0.03924,StreamRiver,Perennial,TRUE,FALSE,TRUE,189.302644,133,3.1785,3.1153,0.0573,99.1621,-0.6832,0.0343,0.0262,0.1851,3.2844,1692.1885,3252.1497,298.8355,88.3041,12.8711,93.9348,1.4611,0.2113,1.8198,44,94.0,148.0,182,258.8095238,330.0,503,12-Sep-16,2705873,Intermediate,0.0,0.0,0.0,0.0,0.0,1.03926481,0.0,0.0,0.0309022,0.0,0.0,0.0,0.0,0.0,1.03926481,0.0,0.0,0.0309022,NC,,,,,111PS0013
Other.0028,Rounds123,41.7509508,-122.00312,1,DM,DM,9.0,9.0,Xeric,Xeric,Perennial,7.0,0.0,0.0,4.8617,1.7157,0.9261,0.0,0.0,0.0,1.31206416,0.66679336,0.9306256,0,0,26,0,0,0,0.0,1289,2595,0.1156,0.2491,0,0.0,0,0.0,100,31902.69922,1677,3.0,227.20498,0.00175,StreamRiver,Perennial,TRUE,FALSE,TRUE,638.734671,1306,5.7148,3.2514,0.0242,116.1924,-0.2913,0.0313,0.0081,0.1201,11.9173,762.935,5445.1162,265.8358,82.7828,11.5253,160.999,1.2891,0.1431,7.1335,15,29.0,54.0,82,132.0,210.0,259,12-Sep-16,948010238,Intermediate,8.0,0.0,0.0,3.75,1.49429147,0.96690377,1.0,0.54286994,0.16302939,8.0,0.0,0.0,3.75,1.49429147,0.96690377,1.0,0.54286994,0.16345211,DMmo,,,,,105PS0028
Other.0053,Rounds123,35.7463518,-116.22256,6,DM,DM,14.0,14.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.1657,0.0,0.0,0.0,0.6937403,0.2433848,0.5178947,0,0,1877,0,0,0,0.0,2160,2418,0.4439,0.1376,27,0.8944049,27,30.63863,41,9262.0,2970,6.0,74.67099,0.00834,StreamRiver,Intermittent,TRUE,FALSE,TRUE,8812.441,258,4.5335,1.9846,0.063,45.1185,0.5255,0.2516,0.0339,0.4408,3.646,162.1927,2830.03,365.3333,23.8194,3.2382,89.9476,1.5617,0.1296,9.1827,67,150.0,292.0,404,525.3333,781.0,909,12-Sep-16,948090648,Intermediate,0.0,0.0,0.0,0.0,0.0,0.2023257,0.0,0.0,0.3729101,0.0,0.0,0.0,0.0,0.0,0.2023257,0.0,0.0,0.3731654,DMde,,,,,609PS0053
NA,Rounds123,40.2689231,-121.43366,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,2.5355,1.8479,1.3516,0.0,0.0,0.0,3.573717,2.42156,1.532292,2,4,12,0,0,0,0.0,1011,2394,0.0343,0.2765,0,0.0,0,0.0,100,113036.0,1573,4.0,84.6294,0.01408,StreamRiver,Perennial,TRUE,FALSE,TRUE,131.4625,1383,6.5292,3.8579,0.0192,134.5138,-0.3602,0.038,0.0211,0.1848,8.9745,1361.461,4678.346,270.8471,84.6415,11.778,166.7921,1.3192,0.1887,5.0069,23,34.0,72.0,110,133.5385,192.0,215,12-Sep-16,8021348,,0.0,0.0,0.0,2.488202,1.982026,1.532774,0.0,0.2468112,0.1636146,0.0,0.0,0.0,2.488202,1.982026,1.532774,0.0,0.2468112,0.1636146,SNws,,,,,SEDTMDL_98
NA,Rounds123,33.3882031,-117.32555,9,SC,SCx,6.0,85.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,2.6595,1.8088,0.0,0.0,0.0,0.0,0.8697751,0.5961857,0,0,0,0,0,0,0.0,878,959,0.0162,0.1813,0,100.0,0,0.0,0,29310.3,2373,1.0,0.03463,0.0613,StreamRiver,Intermittent,TRUE,FALSE,TRUE,18.80856,81,5.3513,2.9348,0.0394,149.6811,-2.1175,0.0672,0.0311,0.4011,0.6364,439.814,569.2467,290.3636,34.5,6.0,37.9153,1.592,0.237,5.159,47,164.0,314.0,407,559.5758,868.0,1133,12-Sep-16,22548509,Reference,0.0,0.0,0.0,0.0,2.640999,1.804087,0.0,0.05568372,0.153132,0.0,0.0,0.0,0.0,2.640999,1.804087,0.0,0.05568372,0.153132,SCx,,,,,R5BIO-6498
NF508723-033,Round4,40.2463687,-121.4076,5,SN,SNws,5.0,4.0,Mountain,Mountain,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785007,0.2349837,0,0,0,0,0,0,0.0,844,2393,0.1844667,0.2452333,0,0.0,0,0.0,100,113036.0,1573,2.0,8.93334,0.09788,StreamRiver,Perennial,FALSE,FALSE,FALSE,11.20378,1549,5.4831,3.308033,0.01956667,111.0201,-0.4876667,0.03853333,0.022,0.1891333,10.8,1676.464,5680.251,243.9333,95.4324,13.1892,168.6115,1.027433,0.16,5.753,15,28.0,43.0,65,82.0,144.0,191,12-Sep-16,8021344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,NF508723-033
NF508723-038,Round4,39.5031885,-120.48724,5,SN,SNws,5.0,5.0,Mountain,Mountain,Unknown,0.0,0.0,0.0,6.5199674,1.57280342,1.50168035,0.0,0.0,0.0,2.566303,1.384072,1.365401,0,4,4,0,0,0,0.0,496,2490,0.5377,0.1521,0,98.99626,0,1.00374,0,150351.7,1431,2.0,22.48151,0.02354,StreamRiver,Perennial,FALSE,FALSE,FALSE,21.15157,1994,2.3268,1.440033,0.0199,43.14217,-1.046233,0.0498,0.01953333,0.2060667,14.25,1551.122,4639.061,222.6429,97.3582,13.5672,181.5573,1.3476,0.1437,5.9077,7,14.0,40.0,56,82.0,138.0,209,12-Sep-16,8058663,,0.0,0.0,0.0,6.219313,1.478644,1.412105,0.0,0.03562998,0.03402663,0.0,0.0,0.0,6.219313,1.478644,1.412105,0.0,0.03562998,0.03402663,SNws,,,,,NF508723-038
NA,Rounds123,38.4032804,-119.79551,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188524,0.182631,0.04456654,0,4,4,0,0,0,0.0,1541,3420,0.0089,0.2164,0,90.25313,0,0.0,9,111048.0,1268,4.0,69.63944,0.02854,StreamRiver,Perennial,TRUE,FALSE,TRUE,103.3132,1879,5.0127,2.6588,0.0229,140.4531,-1.1587,0.0623,0.0115,0.2384,20.9286,1355.557,5523.72,202.4762,91.9255,12.6522,178.3115,1.3144,0.1427,9.3506,9,10.0,24.0,48,69.0,106.0,146,12-Sep-16,346375,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,SEDTMDL_107
NA,Rounds123,38.7791593,-119.91803,6,SN,SNcl,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,2.8497,0.1545,0.0709,1.0,0.0,0.0,2.250062,0.5825124,0.2674774,1,1,1,0,0,0,0.0,1148,3304,0.0094,0.1706,0,100.0,0,0.0,0,74125.3,1300,2.0,14.3917,0.03582,StreamRiver,Perennial,TRUE,FALSE,TRUE,27.90596,2156,3.8875,1.7839,0.0261,152.7083,-1.7244,0.0713,0.0126,0.2514,15.8182,950.7778,4663.107,216.3333,85.5765,11.9765,177.5814,1.5836,0.1132,19.3999,8,11.0,25.0,34,58.0,84.0,127,12-Sep-16,8922467,,0.0,0.0,0.0,2.331606,0.1467505,0.06771791,1.0,0.07686932,0.04836993,0.0,0.0,0.0,2.331606,0.1467505,0.06771791,1.0,0.07686932,0.04836993,SNcl,,,,,SEDTMDL_109
NA,Rounds123,36.7233113,-118.81399,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799329,0.42803667,0.42797587,0,2,2,0,0,0,0.0,612,2919,0.0094,0.1706,0,100.0,0,0.0,0,104007.0,1268,2.0,9.39652,0.03713,StreamRiver,Perennial,TRUE,FALSE,TRUE,17.32458,2307,3.8875,1.7839,0.0261,152.7083,-1.7244,0.0503,0.0142,0.2256,6.7143,1161.0769,2949.1873,206.9048,72.0364,11.6364,152.3137,1.3577,0.129,16.2268,7,10.0,20.0,25,40.0,75.0,139,12-Sep-16,22059123,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,SEDTMDL_11
NA,Rounds123,37.0296193,-122.05759,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,9.7301,26.063,11.8615,1.0,8.0,1.0,3.35608,5.947014,4.212703,0,57,270,0,0,6,0.0,910,983,0.0475,0.1223,74,0.0,0,100.0,0,106724.2,2224,4.0,115.88316,0.00906,StreamRiver,Perennial,TRUE,FALSE,TRUE,288.4005,73,12.0085,4.651,0.894,75.9356,-0.836,0.0439,0.037,0.2554,1.9253,1176.718,927.6685,283.5776,66.3026,11.3904,62.526,1.4626,0.1898,4.5676,36,128.0,252.0,322,399.0,934.0,1162,12-Sep-16,17682692,Stressed,0.0,0.0,0.0,9.603025,25.48051,11.69934,1.0,8.876694,1.651183,0.0,0.0,0.0,9.603025,25.43629,11.69934,1.0,8.920908,1.660545,CHco,,,,,SEDTMDL_111
NA,Rounds123,37.0539085,-122.22744,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,1.0,0.0,0.0,3.349,1.8558,1.4822,1.0,0.0,0.0,3.095617,2.411231,2.573741,0,11,17,0,0,0,0.0,790,807,0.0352,0.1426,100,0.0,0,100.0,0,90042.9,2003,3.0,29.61112,0.00306,NA,NA,TRUE,FALSE,TRUE,74.51297,17,10.8704,4.1556,0.7015,99.6432,-1.1372,0.0439,0.0373,0.2557,2.75,1259.485,1001.654,264.3296,76.7174,13.1,62.0568,1.4583,0.1905,4.4789,17,59.0,168.0,281,327.6667,580.0,1005,12-Sep-16,17682476,,2.0,1.0,0.0,3.212851,1.868424,1.468741,1.0,0.03744337,0.08817277,2.0,1.0,0.0,3.212851,1.868424,1.468741,1.0,0.03744337,0.08817277,CHco,,,,,SEDTMDL_112
NA,Rounds123,40.8704144,-121.68528,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,7.0,1.0,7.3942,2.598,0.8848,0.0,1.0,0.0,4.375894,4.571207,2.616954,0,4,12,0,0,0,0.0,1671,2638,0.0618,0.2724,0,0.0,0,0.0,100,69522.0,1880,3.0,129.78375,0.00467,StreamRiver,Perennial,TRUE,FALSE,TRUE,222.8585,967,6.4126,3.7647,0.0241,130.8673,-0.1899,0.0341,0.0137,0.1515,7.4382,1275.876,5437.323,276.221,101.0607,14.1951,164.5749,1.1944,0.161,3.9509,23,34.0,51.0,92,127.0,199.0,265,12-Sep-16,7952064,,0.0,7.0,1.0,7.637835,2.941176,0.9438878,0.0,1.136883,0.2382943,0.0,7.0,1.0,7.587253,2.936101,0.9438878,0.0,1.141958,0.2391021,SNws,,,,,SEDTMDL_12
NA,Rounds123,40.1942318,-121.2845,5,SN,SNws,5.0,4.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,3.3214,3.0738,1.9718,0.0,0.0,0.0,1.05278636,0.57028786,0.10930058,0,0,0,0,0,0,0.0,932,2363,0.0083,0.276,0,0.0,0,0.0,100,93364.5,1613,2.0,24.68053,0.02041,StreamRiver,Perennial,TRUE,FALSE,TRUE,50.525011,1431,6.4435,3.7739,0.0193,127.8314,-0.4342,0.039,0.0223,0.1917,12.7097,1464.7457,5014.4634,265.2742,84.4331,11.9682,164.4968,1.1212,0.1432,5.2483,24,33.0,65.0,78,117.0,156.0,209,12-Sep-16,2772920,Reference,0.0,0.0,0.0,3.10834814,3.03480278,1.94541438,0.0,0.00928074,0.03028576,0.0,0.0,0.0,3.10834814,3.03480278,1.94541438,0.0,0.00928074,0.03028576,SNws,,,,,SEDTMDL_13
NA,Rounds123,36.008151,-118.50595,5,SN,SNws,5.0,5.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918034,0.3528748,0.4209793,0,2,2,0,0,0,0.0,1437,2797,0.0154,0.1564,0,100.0,0,0.0,0,50374.3,2088,3.0,9.15239,0.03408,StreamRiver,Perennial,TRUE,FALSE,TRUE,33.56575,1360,3.5173,1.9575,0.0315,144.7342,-1.458,0.0611,0.0172,0.2646,3.65,755.4211,1336.376,274.4,50.9808,9.2115,108.1212,1.469,0.2058,6.4858,23,31.0,77.0,163,255.8571,400.0,636,12-Sep-16,14971035,Reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNws,,,,,SEDTMDL_14
NA,Rounds123,37.1316509,-122.10577,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,9.0501,8.2213,10.2366,0.0,0.0,0.0,5.362121,3.801651,3.247324,2,10,12,0,0,0,0.0,827,978,0.0521,0.1191,30,0.0,0,100.0,0,119820.3,2227,3.0,14.87159,0.01156,StreamRiver,Perennial,TRUE,FALSE,TRUE,38.98777,151,12.6695,4.9456,0.9575,66.6242,-0.7496,0.0442,0.0376,0.2578,2.38,1190.763,994.1058,277.5,61.8049,10.3415,61.4333,1.4609,0.1964,4.2478,37,138.0,252.0,322,442.0,932.0,1117,12-Sep-16,17682304,Stressed,0.0,0.0,0.0,8.524173,8.010162,10.31554,0.0,0.2914145,0.09694619,0.0,0.0,0.0,8.524173,8.010162,10.31554,0.0,0.2914145,0.09694619,CHco,,,,,SEDTMDL_58
NA,Rounds123,36.281727,-121.83362,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,6.0703,5.4835,1.6491,2.0,1.0,0.0,0.733999,0.4655245,0.1494981,1,3,11,0,0,0,0.0,1488,1506,0.0167,0.1362,0,86.5414,0,13.45859,0,96676.2,1980,4.0,25.04474,0.00507,StreamRiver,Perennial,TRUE,TRUE,TRUE,145.5048,18,5.509,2.7109,0.1615,137.3568,-1.089,0.0418,0.027,0.2304,1.4432,1085.103,874.5476,271.4886,71.227,12.2848,78.1772,1.5997,0.1833,6.1987,27,47.0,183.0,259,322.0,399.0,620,12-Sep-16,8188871,,0.0,0.0,0.0,6.242038,5.371705,1.645154,2.0,0.6264035,0.1113262,0.0,0.0,0.0,6.242038,5.371705,1.645154,2.0,0.6264035,0.1119447,CHco,,,,,SEDTMDL_59
NA,Rounds123,36.3610779,-121.65621,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,0.0,0.0,0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1177,1535,0.0165,0.1567,0,27.3474,0,72.65251,0,59341.4,2090,3.0,15.96049,0.01659,StreamRiver,Perennial,TRUE,FALSE,TRUE,85.50867,358,3.7143,2.1467,0.1048,133.0327,-1.3271,0.0417,0.027,0.2296,1.5728,1040.556,861.15,290.3883,66.3398,10.9382,90.1504,1.5998,0.1834,6.2316,31,149.0,200.0,256,302.0,356.0,504,12-Sep-16,17600867,,0.0,0.0,0.0,0.0,0.0,0.1031655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031655,0.0,0.0,0.0,CHco,,,,,SEDTMDL_60
NA,Rounds123,36.0033897,-121.39141,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,3.5685,1.7513,1.7223,0.0,0.0,0.0,1.359712,0.5988958,0.40988,0,0,0,0,0,0,0.0,659,1141,0.022,0.1301,0,0.0,0,100.0,0,63692.3,2294,2.0,0.38884,0.01304,StreamRiver,Intermittent,TRUE,FALSE,TRUE,22.36837,482,8.5152,3.4878,0.3534,111.208,-0.9256,0.0418,0.0253,0.2291,0.1481,957.1177,539.1894,270.9259,60.1429,10.4,94.4,1.6011,0.1833,6.1982,31,50.0,200.0,292,322.0,429.0,871,12-Sep-16,8204575,Reference,0.0,0.0,0.0,3.559871,1.71621,1.742595,0.0,0.0,0.0,0.0,0.0,0.0,3.559871,1.71621,1.742595,0.0,0.0,0.0,CHco,,,,,SEDTMDL_62
NA,Rounds123,35.2943328,-120.38878,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,8.0,3.0,0.0,0.8304,0.7927,1.0012,0.0,0.0,0.0,0.0,0.2002182,0.2940604,0,2,25,0,0,0,0.0,811,1236,0.0287,0.0998,92,7.673776,0,92.32625,0,53832.4,2362,3.0,2.17243,0.003,StreamRiver,Intermittent,TRUE,FALSE,TRUE,124.2231,425,15.5583,6.4245,0.1812,81.6926,-0.5111,0.0555,0.0233,0.264,0.0,702.6022,497.1821,327.1757,40.1175,7.3812,72.3263,1.5363,0.2511,1.8105,78,196.0,322.0,483,799.64,1162.0,1169,12-Sep-16,8213739,,9.0,3.0,0.0,0.5959476,0.8196721,1.006398,0.0,0.00573197,0.0014491,9.0,3.0,0.0,0.5959476,0.8196721,1.006398,0.0,0.00573197,0.0014491,CHco,,,,,SEDTMDL_63
NA,Rounds123,35.8944402,-121.0905,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,2.0,8.4435,8.2744,4.5616,0.0,0.0,0.0,2.789018,3.060418,1.545676,1,9,172,0,0,0,0.0,1420,1674,0.1454,0.1234,73,0.0,0,99.88225,0,40453.6,2545,4.0,16.90952,0.00207,StreamRiver,Intermittent,TRUE,FALSE,TRUE,556.1949,254,8.9929,3.5873,0.5906,76.7018,-0.4933,0.0419,0.0245,0.228,0.0191,619.8904,300.2459,337.847,51.9155,9.669,95.5589,1.4884,0.2042,3.5629,32,166.0,292.0,370,610.0,1039.0,1168,12-Sep-16,8210533,,0.0,0.0,2.0,7.93882,8.386789,4.536585,0.0,0.05864888,0.1428756,0.0,0.0,2.0,7.93882,8.386789,4.536585,0.0,0.05864888,0.1519368,CHco,,,,,SEDTMDL_64
NA,Rounds123,36.977567,-121.95652,3,CH,CHco,6.0,6.0,Xeric,Xeric,Perennial,0.0,0.0,0.0,11.6211,32.4231,12.2994,86.0,24.0,2.0,17.33174,7.395577,3.873154,6,14,61,0,0,1,0.0,954,963,0.0582,0.1282,39,0.0,0,100.0,0,67375.5,1915,3.0,34.75878,0.00352,StreamRiver,Perennial,TRUE,FALSE,TRUE,106.5388,9,6.8959,3.3067,0.517,65.1719,-0.7626,0.0434,0.0346,0.2494,2.3125,1061.351,841.8583,280.9375,65.7598,11.0571,62.703,1.4651,0.198,4.3609,23,82.0,224.0,292,322.0,501.0,946,12-Sep-16,17684378,Stressed,0.0,0.0,0.0,13.03089,31.94518,12.14066,85.0,24.18731,2.645847,0.0,0.0,0.0,12.93436,31.83975,12.14066,85.0,24.29274,2.655981,CHco,,,,,SEDTMDL_68
NA,Rounds123,37.0380453,-121.94171,3,CH,CHco,1.0,1.0,Mountain,Mountain,Perennial,0.0,0.0,0.0,17.623,7.1093,9.802,1.0,0.0,0.0,6.129689,3.782256,3.521176,3,13,36,0,0,1,0.0,908,963,0.0532,0.126,21,0.0,0,100.0,0,88754.5,2200,3.0,26.45042,0.00716,StreamRiver,Perennial,TRUE,FALSE,TRUE,82.45645,55,8.3346,3.7155,0.6317,66.1631,-0.7646,0.0434,0.0347,0.2499,2.404,1134.64,882.2037,285.3737,67.8123,11.3678,63.5703,1.4593,0.1931,4.3815,23,88.0,209.0,292,322.0,499.0,949,12-Sep-16,17683352,Stressed,0.0,0.0,0.0,17.25067,6.907779,9.603188,1.0,0.2859908,0.2368866,0.0,0.0,0.0,17.25067,6.907779,9.603188,1.0,0.2859908,0.2368866,CHco,,,,,SEDTMDL_70
NA,Rounds123,32.7912317,-116.49614,9,SC,SCx,6.0,8.0,Xeric,Mountain,Perennial,0.0,0.0,0.0,16.677,5.1826,4.5048,2.0,1.0,1.0,0.8450077,0.4962159,0.5280057,1,2,3,0,0,1,0.0,679,1807,0.0114,0.1529,0,100.0,0,0.0,0,50301.7,2152,2.0,0.91704,0.0329,StreamRiver,Perennial,TRUE,FALSE,TRUE,23.96642,1128,4.2085,2.4487,0.0307,141.1271,-2.1973,0.1124,0.0318,0.4508,6.0645,730.1091,3537.568,293.5807,53.5342,8.8082,124.0405,1.5368,0.1999,7.2941,27,57.0,177.0,261,394.0,525.0,635,12-Sep-16,20325127,,0.0,0.0,0.0,16.01732,5.047337,4.381617,3.0,1.360947,0.9424044,0.0,0.0,0.0,15.83179,5.029586,4.381617,3.0,1.378698,0.9536682,SCx,,,,,R5BIO-6502
